,Review
388,"beli krna ada voucher, bagus bgt, cepet pengirimannya, dapet eyelash curler gratiss"
389,baguss bangettt...makasih kak
390,pengirimann cepattt.  makasih kak
391,"beli 2 botol. kedua botolnya rusak. yg 1 pump nya keras, susah saat diteken. yg 1 lagi  bisa diteken, tapi gak mau kluar foamnya. akhirnya tuang cairan sabun ke tangan, ribet"
392,tipe kulitku berminyak tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat
393,mantap
394,"baru mau nyobain loose powder somethinc karena dapat rekomendasi dari cici saya, semoga cocok ya"
395,"packing super aman biarpun bli yg seri imutnya.. siap brangkat traveling, tetep bs skin care-an tnp bw yg gedeâ² ðð"
396,"tipe kulitku berminyak, sebulan pemakaian dah ada perubahan jujur ini beli kedua kalinyaâºï¸"
397,"tipe kulitku kombinasi, semoga cocok, yg sdh pernah dipakai dan masih dipakai oil serum bakuchiol. hasilnya ok"
398,pengiriman cepat dan packing aman. beli karena rekomendasi teman. semoga cocok juga.
399,makasiiii dapat gift
400,masa expired di bulan agustus 2024 cepat sekali
401,tipe kulitku kering tipe kulitku normal
402,tipe kulitku kombinasi tipe kulitku sensitif masalah kulitku jerawat
403,pelembab kasih sensai nyaman di wajah dan buat efek glowing juga
404,serumnya bagus di mukaku. engga lengket dan bikin muka makin glowing
405,lipstik faforit baru. baru beli pertama kali dan langsung jatuh cinta.
406,spatulanya ngebantu banget buat aplikasi pelembab dan cantik banget
407,"sunscreen. enak dipakai, enggak lengket, ringan, cepat kering"
408,aaa bagus bgtt warnanyaa tahan lamaa sukakkkð¤ð¤ð¤
409,thanks
410,"cocok pakai produk ini tp pas order malah direfund ,produknya ga sampe ga tau kemana ð­"
411,ðð»ââï¸ðð»ââï¸
412,thanks.
413,tipe kulitku kombinasi
414,tipe kulitku kombinasi
415,"aaaaaaaa  bagus warnanya, pertama beli yg grandmaster. mumpung promo"
416,bahannya ringan dan mudah meresap di kuliat aku yang kombinasi cenderung kering ini
417,"serum andalan ku selalu, ga pernah mengecewakan as always"
418,tipe kulitku berminyak
419,ekspedisi rekomendasi dari tokped sangat lama dan slowresp. status tidak update
420,well received thanks
421,"aku yakin produknya bagus, tapi tolong selevel official store brand kok cuma begini packingnya? kan bisa aja itu dicongkel boxnya. setidaknya beri plastik / bubble wrap lagi di bagian luarnya mengingat saat ini musim hujan bisa kena rembesan air kalau cuma box aja. semoga bisa jadi masukan ya untuk tim somethinc. terima kasih ð"
422,gampang patah. hemmmmm enakan lipcream jadi aman aman aja
423,"udah langganan somethinc lama, habis checkout bundle buy1 get1 free silk creme,ternyata yg dikirim hanya serum,bonus nggak dikirim dgn alasan karena dilayani tokopedia (pdhl itu otomatis,g bisa pilih). and trus order serum lagi berharap kekurangannya bisa dikirim. kecewa banget kalo nggak bisa dikirim. semoga bisa."
424,"pertama kali nyoba tinted sunscreen, mudah2an cocok dan gak oksidasi sesuai klaimnya. packing aman kardus ditambah bubble wrap tebel. mantappp"
425,"sesuai pesanan, packing ok, smoga cocok.. tks to seller n tokped..!"
426,"aman, sesuai pesanan"
427,cepet bgt sampainyaaa the bestt thank you
428,"oekk dpt gratisan eyelash curler bzier sedikit tifak menyangka, lofyuu somethinc ðððð"
429,"pertama kali nyobain. dgn warna kulit saya yg cenderung agak gelap awalnya saya pikir bakal jomplang pas dipake, tp ternyata blend bgt ma kulit warnanya. jd agak lbh cerah tp bukan jd tone up jg. teksturnya ky foundy cair, cpt nyerap. awalnya ky mate pas udah kering tp lama2 jd glow up ðð¼"
430,kynya udah botol ke 5 apa 6 gt. secocok itu dikulit saya yg normal cenderung kering. enaknya krn ga ada white cast ato tone up. jd ga berasa cemong dikulit saya yg putih.
431,"botol kedua ðð¼. enak dikulit, gampang menyerap. ga ada masalah ke kulitnya. mantap"
432,tipe kulitku kombinasi
433,udah pake produk skincare yang lain tp micellarnya baru mau nyobain. semoga cocok.
434,udah ke sekian kali beli cleanser ini. seenak itu ðð»
435,baru mau coba 2 serum ini. semoga cocok..
436,barang sampai dgn selamat
437,no review found
438,belum dicoba tapi semoga cocok... thanks gift nya...
439,"tipe kulitku berminyak masalah kulitku jerawat
bagi yg sdg jerawatan bermerah, ini moisturizer cocok bgtttt karena bikin nenangin kulit. pokknya enak polll"
440,"sesuai pesanan packaging bagus banget

terima kasih ya"
441,tipe kulitku kering tipe kulitku berminyak masalah kulitku pori besar masalah kulitku kerutan tipe kulitku normal tipe kulitku sensitif tipe kulitku kombinasi masalah kulitku jerawat
442,thank you ya somethinc packing terniat banget. asli nambah percaya sama somethinc setelah di review drl
443,"sellernya ramah,fast respon,packagingnya rapi,bedaknya halus,lip mattenya oke"
444,"baru pertama kali nyoba, semoga cocok di kulitku"
445,"thankyou somethinccc, calm down nya sudah sampai dan ternyata bagus di kulit akuuu. dapat gratisan penjepit bulu mata pulaa"
446,kualitas the best! packingan sempurna!  tipe kulitku berminyak
447,kualitas the best! packingan sempurna!
448,suka detailnyaaaa
449,tipe kulitku kering masalah kulitku kerutan masalah kulitku pori besar
450,langgganannnn
451,"semoga cocok, baru pertama coba cleansing oil merk ini"
452,"pengemasan dan pengiriman cepat, pengepakan rapi dan aman, produk ori dan expnya lama 2026."
453,semoga cocok. barang dikirim dalam kondisi baik. save package. tipe kulitku berminyak
454,packaging aman. barang sampai dalam kondisi baik.
455,tipe kulitku berminyak
456,masalah kulitku jerawat tipe kulitku berminyak
457,"tipe kulitku kombinasi, efek kulit ketarinya minim, gentle banget, dan daya pembersihnya mantep"
458,"udah cocok banget dan sering repurchase, packing aman dan rapi banget, di tambah exp nya lama. sering2 adain diskon yaaa biar saya makin sering co produk samtink hahahha"
459,"dulu pernah nyoba dan cocok, tapi udah berhenti lama dan ga di lanjut lagi. semoga kali ini cocok lagii ya. yg paling penting exp nya masih lama"
460,"ini mah udah pasti cocok, udah berkali kali repurchase. seneng bgt kali ini dapet free penjepit bulu mataaa yeay. exp nya masih lama, dan packing rapi  dana aman banget"
461,"isinya dikittt bgtt, tp hasilnya baguss"
462,agak pedih yak
463,"pembelian ke 4 kali ini, cocok buat oily juga"
464,bagusss ringan
465,"baru coba
semoga cocok
recommended seller"
466,"cocok buat dibawa2 di tas
makeup bersih bahkan untuk lipstik
recommended seller"
467,"texture nya creamy banget dibanding merek sebelah, gatau kenapa aku gavocok jadinya karna pas bikin alis jd terlalu melebar karna creamy nya itu. tp mungkin kalo org yg lebih ahli bisa bisa aja tp aku lebih cocok pake yg texturenya agak keras"
468,"beli refillnya ternyata ttp muat dipake di case cushion copy paste hehe, make ini lebih cocok dibanding yg copy paste buat muka berminyak"
469,"meski beli cm 1, packing pake kardus gede.. terimakasih.."
470,"wow best buy make up aku setelah dulu pertama kalo myobain somethinc cushion copy paste. loose powder ini beneran ampuh banget nahan minyak seharian sampe balik kerja, yg tadinya kalo siang aja udh kyk kilang minyak. beneran ada efek ngeblur imperfection di muka"
471,ok
472,"pas cobain samplenya sih cocok. jd langsung beli fullnya, semoga cocok2 aja dipake long term. paket tiba dgn aman, walo lama bgtð¥² padahal udah subs plusð but thank you"
473,"baru cobain, paket tiba dgn aman, pengiriman rada lama, padahal subs plusð so far thank you seller"
474,"belom coba si semoga cocok. paket tiba dengan aman. langganan plus, tp kirimnya lamað please dibenahin lagi ya tokopedia! but thanks seller"
475,kualitas terbaik. akan repurchaseðð¼
476,"suka banget, tahan lama seharian. kualitas ð¯. akan repurchase pastinya"
477,no review found
478,no review found
479,no review found
480,no review found
481,tipe kulitku berminyak
482,"tipe kulitku berminyak masalah kulitku pori besar, packing sangat baik dan rapih"
483,tipe kulitku berminyak tipe kulitku sensitif
484,tipe kulitku berminyak tipe kulitku sensitif
485,tipe kulitku berminyak tipe kulitku sensitif
486,isinya dikit banget sampe bingung kirain ga ada isinya
487,ringan di kulit. warna pas.
488,"cepet nyampenyaa,ringan sesuai namanya tinted sunscreen tapi masih bisa buat nutupin kemerahan,aku sebelumnya nyoba shade nina tapi malah jadi kusem dan kuning akhirnya nyoba shade butter dan pass ð»"
489,"cepet nyampenyaa,teksturnya agak creamy,smugeproof juga lohh tp warnanya agak kurang pigment"
490,"teksturnya ringan mudah menyerap kulit, udh ada spf nya jd kl dipake daily pun ok, wlwpn ga full coverage tp bisa menutupi warna tdk merata dimuka.. bakalan repurchase ini.."
491,"pengiriman cepat , packing oke , thanks !"
492,"suka sm warnanya, next order warna lain"
493,"tipe kulitku berminyak
alhamdulillah cocok... thanks"
494,bagus
495,"beli serum ini pas dapet harga flash sale, lumayan banget diskonnya. packing oke, pengiriman lumayan cepat. 
produknya belum dicoba jadi belum bisa kasi nilai."
496,tipe kulitku normal
497,"jujur buat aku gak cocok, tapi aku gapaham skincare dan cenderung asal beli. cuma sepertinya ini works deh kalo emanh cocok tipe kulitnya. feel dimukanya setelah dipake agak lengket menurut aku, jadi gabisa tidur miring, trus bukan tipe skincare yang kalo kena angin adem mukanya. cuma yaudah salahku."
498,hasil akhir bagus kaya kulit kita tapi bersi yg sehat ð
499,bagus tahan air
